GeneID	UniqueNAME
KH2013:KH.C7.490	KH2013:KH.C7.490_VCAN
KH2013:KH.C7.256	COLEC11
KH2013:KH.C7.62	DRD1
KH2013:KH.C7.722	KH2013:KH.C7.722_GRX3
KH2013:KH.C7.345	LRTM1/2
KH2013:KH.C7.614	RDO
KH2013:KH.C7.447	CSGALNACT2
KH2013:KH.C7.69	KH2013:KH.C7.69
KH2013:KH.C7.49	PRMT3
KH2013:KH.C7.374	USP9Y
KH2013:KH.C7.174	KH2013:KH.C7.174_ALD4/5/6
KH2013:KH.C7.147	Q5ZIK5_CHICK
KH2013:KH.C7.621	KH2013:KH.C7.621_CG13321
KH2013:KH.C7.197	KH2013:KH.C7.197_ALD4/5/6
KH2013:KH.C7.493	KH2013:KH.C7.493
KH2013:KH.C7.358	KH2013:KH.C7.358_FCN1/2/3
KH2013:KH.C7.478	SI:DKEY-98P3.7
KH2013:KH.C7.219	AURKA
KH2013:KH.C7.179	SPATS1
KH2013:KH.C7.335	WDR69
KH2013:KH.C7.747	ALDH1A2
KH2013:KH.C7.547	SI
KH2013:KH.C7.51	KH2013:KH.C7.51
KH2013:KH.C7.524	KH2013:KH.C7.524
KH2013:KH.C7.450	CG10841
KH2013:KH.C7.691	IER3IP1
KH2013:KH.C7.507	PSENEN
KH2013:KH.C7.533	PCCB
KH2013:KH.C7.323	TCTEX1D2
KH2013:KH.C7.194	GFM1
KH2013:KH.C7.92	KH2013:KH.C7.92
KH2013:KH.C7.698	KH2013:KH.C7.698_MDN1
KH2013:KH.C7.402	GHITM
KH2013:KH.C7.564	PCID2
KH2013:KH.C7.168	KH2013:KH.C7.168_KIF13B
KH2013:KH.C7.496	PDCD10
KH2013:KH.C7.158	BOKB
KH2013:KH.C7.397	POLR3E
KH2013:KH.C7.618	OAZ1/3
KH2013:KH.C7.503	KH2013:KH.C7.503_EMP1/2/3
KH2013:KH.C7.743	KH2013:KH.C7.743_KRAKEN
KH2013:KH.C7.622	CPSF2
KH2013:KH.C7.199	SLC23A1/3
KH2013:KH.C7.409	KH2013:KH.C7.409
KH2013:KH.C7.105	KH2013:KH.C7.105_KRAKEN
KH2013:KH.C7.115	LZIC
KH2013:KH.C7.214	LMBR1
KH2013:KH.C7.79	KH2013:KH.C7.79
KH2013:KH.C7.54	CG14073
KH2013:KH.C7.107	PTPN1/2
KH2013:KH.C7.504	KH2013:KH.C7.504_CD55
KH2013:KH.C7.560	UHRF1BP1L
KH2013:KH.C7.63	CDK5RAP2
KH2013:KH.C7.292	KH2013:KH.C7.292
KH2013:KH.C7.81	C1ORF9
KH2013:KH.C7.25	SNRNP27
KH2013:KH.C7.446	PPOX
KH2013:KH.C7.125	MMGT1/2
KH2013:KH.C7.104	KH2013:KH.C7.104
KH2013:KH.C7.505	TUBGCP4
KH2013:KH.C7.523	SOX11/12/4
KH2013:KH.C7.620	XAB2
KH2013:KH.C7.470	CCNO
KH2013:KH.C7.349	KH2013:KH.C7.349
KH2013:KH.C7.673	ANKRD31
KH2013:KH.C7.392	PFDN6
KH2013:KH.C7.663	KH2013:KH.C7.663_CALM1/3
KH2013:KH.C7.497	XYLB
KH2013:KH.C7.224	ANK2/3
KH2013:KH.C7.454	SAAL1
KH2013:KH.C7.253	PXDN
KH2013:KH.C7.667	KH2013:KH.C7.667
KH2013:KH.C7.616	GRINA
KH2013:KH.C7.664	KH2013:KH.C7.664_MIB/1
KH2013:KH.C7.676	KH2013:KH.C7.676_PDIA5
KH2013:KH.C7.649	KH2013:KH.C7.649_ENPP7
KH2013:KH.C7.87	CLCN6
KH2013:KH.C7.631	KH2013:KH.C7.631_PDIA5
KH2013:KH.C7.716	OMA1
KH2013:KH.C7.645	SPAG7
KH2013:KH.C7.460	KH2013:KH.C7.460
KH2013:KH.C7.391	KH2013:KH.C7.391_F56C4.4
KH2013:KH.C7.515	KH2013:KH.C7.515
KH2013:KH.C7.17	PRSS28/29/34/47
KH2013:KH.C7.769	KH2013:KH.C7.769_VIT
KH2013:KH.C7.429	KH2013:KH.C7.429
KH2013:KH.C7.602	POLR3C
KH2013:KH.C7.444	CNO
KH2013:KH.C7.448	POLR2A
KH2013:KH.C7.315	KH2013:KH.C7.315
KH2013:KH.C7.15	WDSUB1
KH2013:KH.C7.672	KH2013:KH.C7.672_SLC17A3/5
KH2013:KH.C7.434	KH2013:KH.C7.434
KH2013:KH.C7.20	KH2013:KH.C7.20_E1C120_CHICK
KH2013:KH.C7.94	KH2013:KH.C7.94
KH2013:KH.C7.685	KH2013:KH.C7.685_NOTCH2
KH2013:KH.C7.101	SFN
KH2013:KH.C7.150	KH2013:KH.C7.150_SLC35G1
KH2013:KH.C7.99	HOXA10/4/7
KH2013:KH.C7.472	HOXC13
KH2013:KH.C7.707	CAPN5A
KH2013:KH.C7.85	DNAI2
KH2013:KH.C7.39	C6ORF170
KH2013:KH.C7.579	SSSCA1
KH2013:KH.C7.379	KH2013:KH.C7.379
KH2013:KH.C7.607	TKR-1
KH2013:KH.C7.98	PAK/1/2/3
KH2013:KH.C7.285	CHRNA1
KH2013:KH.C7.249	AZI1
KH2013:KH.C7.58	NUP116
KH2013:KH.C7.307	F1NWX6_CHICK
KH2013:KH.C7.360	KH2013:KH.C7.360_NMUR1/2
KH2013:KH.C7.482	KH2013:KH.C7.482
KH2013:KH.C7.229	EXOC8
KH2013:KH.C7.34	KH2013:KH.C7.34
KH2013:KH.C7.113	SCYL1
KH2013:KH.C7.366	TRNT1
KH2013:KH.C7.191	OTUD5
KH2013:KH.C7.279	ATAD3A
KH2013:KH.C7.304	KH2013:KH.C7.304
KH2013:KH.C7.185	KH2013:KH.C7.185
KH2013:KH.C7.520	Y53F4B.1
KH2013:KH.C7.264	RPS12
KH2013:KH.C7.546	TMEM106C
KH2013:KH.C7.693	TM9SF1
KH2013:KH.C7.802	KH2013:KH.C7.802
KH2013:KH.C7.339	C17ORF104
KH2013:KH.C7.371	CCNT1/2
KH2013:KH.C7.344	KH2013:KH.C7.344
KH2013:KH.C7.462	PDPK1
KH2013:KH.C7.557	CG14995
KH2013:KH.C7.705	C22ORF23
KH2013:KH.C7.445	KH2013:KH.C7.445
KH2013:KH.C7.675	LSG1
KH2013:KH.C7.232	CHMP4C
KH2013:KH.C7.38	MICALL1/2
KH2013:KH.C7.770	DLX2/3/5
KH2013:KH.C7.481	W02C12.1
KH2013:KH.C7.123	UMODL1
KH2013:KH.C7.661	1300017J02RIK
KH2013:KH.C7.732	KH2013:KH.C7.732
KH2013:KH.C7.227	TMPRSS3
KH2013:KH.C7.372	CCDC13
KH2013:KH.C7.453	CEP78
KH2013:KH.C7.677	ZC3H13
KH2013:KH.C7.746	KH2013:KH.C7.746_SPTY2D1
KH2013:KH.C7.218	KH2013:KH.C7.218
KH2013:KH.C7.650	KH2013:KH.C7.650
KH2013:KH.C7.221	KH2013:KH.C7.221
KH2013:KH.C7.340	KH2013:KH.C7.340_FBN1
KH2013:KH.C7.623	KH2013:KH.C7.623
KH2013:KH.C7.471	KH2013:KH.C7.471
KH2013:KH.C7.593	KH2013:KH.C7.593_SPTY2D1
KH2013:KH.C7.144	KH2013:KH.C7.144
KH2013:KH.C7.474	KH2013:KH.C7.474
KH2013:KH.C7.514	KH2013:KH.C7.514_GSR
KH2013:KH.C7.130	KH2013:KH.C7.130_SULT1ST1/2/3/4
KH2013:KH.C7.375	KH2013:KH.C7.375_SULT1ST1/2/3/4
KH2013:KH.C7.129	KH2013:KH.C7.129_IRC24
KH2013:KH.C7.133	KH2013:KH.C7.133_SULT1ST1/2/3/4
KH2013:KH.C7.721	KH2013:KH.C7.721_SULT1ST1/2/3/4
KH2013:KH.C7.294	ZIP-3
KH2013:KH.C7.633	COL1A1/2
KH2013:KH.C7.739	Ci-Coll2A1
KH2013:KH.C7.128	PTK2
KH2013:KH.C7.720	KH2013:KH.C7.720_LRRC24
KH2013:KH.C7.355	KH2013:KH.C7.355_WSCD1/2
KH2013:KH.C7.10	RPL35A
KH2013:KH.C7.234	IQCG
KH2013:KH.C7.124	KIF9
KH2013:KH.C7.277	SMC4
KH2013:KH.C7.45	KH2013:KH.C7.45_CG5346
KH2013:KH.C7.740	KH2013:KH.C7.740
KH2013:KH.C7.176	KH2013:KH.C7.176
KH2013:KH.C7.526	KH2013:KH.C7.526_SLC2A5/7
KH2013:KH.C7.138	SLC5A1/2/4/9
KH2013:KH.C7.670	KH2013:KH.C7.670_SOD1/3
KH2013:KH.C7.188	CSNK1E
KH2013:KH.C7.106	MACF1
KH2013:KH.C7.731	KH2013:KH.C7.731
KH2013:KH.C7.668	KH2013:KH.C7.668_R106.2
KH2013:KH.C7.563	NCANB
KH2013:KH.C7.537	ECE2
KH2013:KH.C7.56	F1NDY4_CHICK
KH2013:KH.C7.653	F1NBX1_CHICK
KH2013:KH.C7.311	TIR-1
KH2013:KH.C7.306	KH2013:KH.C7.306_R02F2.8
KH2013:KH.C7.270	KH2013:KH.C7.270_SLC5A12/8
KH2013:KH.C7.403	KH2013:KH.C7.403
KH2013:KH.C7.518	FAM120A
KH2013:KH.C7.367	KH2013:KH.C7.367_NIPAL2/3
KH2013:KH.C7.475	KH2013:KH.C7.475
KH2013:KH.C7.182	KH2013:KH.C7.182
KH2013:KH.C7.109	SLC30A2/8
KH2013:KH.C7.736	KH2013:KH.C7.736_SLC2A5/7
KH2013:KH.C7.632	KH2013:KH.C7.632_HSDL1
KH2013:KH.C7.694	KH2013:KH.C7.694_GPR84
KH2013:KH.C7.561	KH2013:KH.C7.561
KH2013:KH.C7.210	KH2013:KH.C7.210_PDZK1
KH2013:KH.C7.531	KH2013:KH.C7.531
KH2013:KH.C7.216	KH2013:KH.C7.216
KH2013:KH.C7.257	KH2013:KH.C7.257
KH2013:KH.C7.510	KH2013:KH.C7.510_SULT1ST1/2/3/4
KH2013:KH.C7.252	KH2013:KH.C7.252
KH2013:KH.C7.464	KH2013:KH.C7.464_SLC5A12/8
KH2013:KH.C7.330	HAUS7
KH2013:KH.C7.783	KH2013:KH.C7.783
KH2013:KH.C7.625	KH2013:KH.C7.625
KH2013:KH.C7.7	MOCS2
KH2013:KH.C7.611	IFT172
KH2013:KH.C7.172	MKRN1/3
KH2013:KH.C7.377	DSP
KH2013:KH.C7.729	KH2013:KH.C7.729_MATN1/4
KH2013:KH.C7.451	KH2013:KH.C7.451_FOLH1
KH2013:KH.C7.72	ANKRD42
KH2013:KH.C7.407	SOX15/17/18
KH2013:KH.C7.608	KH2013:KH.C7.608_CLEC-45/46/47
KH2013:KH.C7.83	KH2013:KH.C7.83_CLEC-45/46/47
KH2013:KH.C7.513	TYW3
KH2013:KH.C7.350	KH2013:KH.C7.350
KH2013:KH.C7.273	YEATS2
KH2013:KH.C7.728	KH2013:KH.C7.728_FCN1/2/3
KH2013:KH.C7.180	KH2013:KH.C7.180_S1PR1/2/3/4/5
KH2013:KH.C7.380	FBXW10
KH2013:KH.C7.19	FAM194B
KH2013:KH.C7.198	KH2013:KH.C7.198_PLXNB1/2/3
KH2013:KH.C7.247	KH2013:KH.C7.247_PLXNB1/2/3
KH2013:KH.C7.50	TSC22D1/2
KH2013:KH.C7.114	KH2013:KH.C7.114
KH2013:KH.C7.312	DNAPOL-GAMMA35
KH2013:KH.C7.14	RTN4IP1
KH2013:KH.C7.752	CCNL1/2
KH2013:KH.C7.414	C25HXORF38
KH2013:KH.C7.24	ATP6AP2
KH2013:KH.C7.588	KH2013:KH.C7.588_VAB-1
KH2013:KH.C7.756	TDP2
KH2013:KH.C7.568	KH2013:KH.C7.568_VAB-1
KH2013:KH.C7.774	PINX1
KH2013:KH.C7.726	KH2013:KH.C7.726
KH2013:KH.C7.1	KH2013:KH.C7.1
KH2013:KH.C7.689	KH2013:KH.C7.689
KH2013:KH.C7.266	T09E11.10
KH2013:KH.C7.559	CG31220
KH2013:KH.C7.745	KH2013:KH.C7.745_B4GALT1/2
KH2013:KH.C7.570	ZGC:91936
KH2013:KH.C7.298	KH2013:KH.C7.298_R05H10.1/7
KH2013:KH.C7.283	KH2013:KH.C7.283
KH2013:KH.C7.459	YAP1
KH2013:KH.C7.28	TMC5/6
KH2013:KH.C7.683	TRAPPC8
KH2013:KH.C7.152	WNK2
KH2013:KH.C7.184	KH2013:KH.C7.184
KH2013:KH.C7.789	W02G9.4
KH2013:KH.C7.422	KH2013:KH.C7.422_SCL-1/10/11/12/13/14/15/17/18/19/2/20/3/5/6/7/8/9
KH2013:KH.C7.333	GPR157
KH2013:KH.C7.230	KH2013:KH.C7.230
KH2013:KH.C7.571	KH2013:KH.C7.571_AC069257.9
KH2013:KH.C7.624	KH2013:KH.C7.624_AC069257.9
KH2013:KH.C7.154	KH2013:KH.C7.154_UXS1
KH2013:KH.C7.351	RNF10
KH2013:KH.C7.554	PIGW
KH2013:KH.C7.26	KH2013:KH.C7.26
KH2013:KH.C7.163	KH2013:KH.C7.163
KH2013:KH.C7.76	YJU3
KH2013:KH.C7.415	KH2013:KH.C7.415
KH2013:KH.C7.544	KH2013:KH.C7.544_QDR1/2/3
KH2013:KH.C7.33	C2ORF70
KH2013:KH.C7.753	TG
KH2013:KH.C7.644	FUZ
KH2013:KH.C7.262	TFPI/2
KH2013:KH.C7.363	CG42342
KH2013:KH.C7.599	WDR24
KH2013:KH.C7.600	KAT2A
KH2013:KH.C7.135	POLR1A
KH2013:KH.C7.296	KH2013:KH.C7.296
KH2013:KH.C7.536	KH2013:KH.C7.536_ANKK1
KH2013:KH.C7.352	KH2013:KH.C7.352
KH2013:KH.C7.3	AHI1
KH2013:KH.C7.102	CHD1/2
KH2013:KH.C7.784	KH2013:KH.C7.784
KH2013:KH.C7.648	KH2013:KH.C7.648
KH2013:KH.C7.167	LAMC1/3
KH2013:KH.C7.271	TM9SF4
KH2013:KH.C7.587	TRPC2/4/5
KH2013:KH.C7.231	KH2013:KH.C7.231_PSMD10
KH2013:KH.C7.758	VPS13B
KH2013:KH.C7.389	ARMC7
KH2013:KH.C7.592	KH2013:KH.C7.592
KH2013:KH.C7.438	PGHM-1
KH2013:KH.C7.59	KH2013:KH.C7.59
KH2013:KH.C7.804	KH2013:KH.C7.804
KH2013:KH.C7.811	KH2013:KH.C7.811
KH2013:KH.C7.399	KH2013:KH.C7.399
KH2013:KH.C7.755	CG16868
KH2013:KH.C7.440	NFYC
KH2013:KH.C7.671	WDR17/24/38/57
KH2013:KH.C7.636	ZK180.5
KH2013:KH.C7.220	UBE2G1
KH2013:KH.C7.714	KH2013:KH.C7.714
KH2013:KH.C7.343	VSNL1
KH2013:KH.C7.272	HPCAL4
KH2013:KH.C7.484	KH2013:KH.C7.484_HMCN1
KH2013:KH.C7.291	KH2013:KH.C7.291
KH2013:KH.C7.727	NOXA1
KH2013:KH.C7.225	NRBP1/2
KH2013:KH.C7.543	TBC1D23
KH2013:KH.C7.112	KH2013:KH.C7.112
KH2013:KH.C7.702	ZBTB10/46
KH2013:KH.C7.260	KH2013:KH.C7.260_TPM1/2
KH2013:KH.C7.562	APTX
KH2013:KH.C7.569	KH2013:KH.C7.569_LOXHD1
KH2013:KH.C7.132	NETO2
KH2013:KH.C7.551	KH2013:KH.C7.551_CYP11A1
KH2013:KH.C7.263	TRAPPC12
KH2013:KH.C7.195	KH2013:KH.C7.195_CYP24A1
KH2013:KH.C7.695	KH2013:KH.C7.695_CYP24A1
KH2013:KH.C7.395	KH2013:KH.C7.395_PCOLCE/2
KH2013:KH.C7.275	KH2013:KH.C7.275_BATH-1/10/13/15/2/20/24/27/29/3/31/33/35/36/38/39/4/5/7/9
KH2013:KH.C7.386	MRPL14
KH2013:KH.C7.235	CHST9
KH2013:KH.C7.233	KH2013:KH.C7.233_TRPA-1
KH2013:KH.C7.370	KH2013:KH.C7.370
KH2013:KH.C7.710	KH2013:KH.C7.710
KH2013:KH.C7.639	SLC16A13/3
KH2013:KH.C7.401	KH2013:KH.C7.401_B0393.5
KH2013:KH.C7.646	COX6C
KH2013:KH.C7.331	TLF-1
KH2013:KH.C7.590	KH2013:KH.C7.590_PQN-13/2/76/78/79/90/91
KH2013:KH.C7.89	KH2013:KH.C7.89
KH2013:KH.C7.36	ASXL1/2
KH2013:KH.C7.696	KH2013:KH.C7.696_RBM12B
KH2013:KH.C7.368	DDX5
KH2013:KH.C7.165	DDX43/53
KH2013:KH.C7.388	KH2013:KH.C7.388_CHRNB1
KH2013:KH.C7.476	KH2013:KH.C7.476_CHRNB1
KH2013:KH.C7.74	KH2013:KH.C7.74_CNTNAP2
KH2013:KH.C7.328	KH2013:KH.C7.328_PLA2G7
KH2013:KH.C7.466	KH2013:KH.C7.466
KH2013:KH.C7.338	IKBKG
KH2013:KH.C7.192	KH2013:KH.C7.192
KH2013:KH.C7.684	KH2013:KH.C7.684_PLA2G7
KH2013:KH.C7.439	GRIP/1/2
KH2013:KH.C7.12	KH2013:KH.C7.12
KH2013:KH.C7.161	PRPF6
KH2013:KH.C7.744	KH2013:KH.C7.744
KH2013:KH.C7.67	KH2013:KH.C7.67_ACTA1/2
KH2013:KH.C7.723	KH2013:KH.C7.723
KH2013:KH.C7.615	KH2013:KH.C7.615
KH2013:KH.C7.540	KH2013:KH.C7.540
KH2013:KH.C7.239	FAM32A
KH2013:KH.C7.596	KH2013:KH.C7.596
KH2013:KH.C7.382	KH2013:KH.C7.382
KH2013:KH.C7.708	KH2013:KH.C7.708
KH2013:KH.C7.781	FGD1/2/3/4
KH2013:KH.C7.336	KH2013:KH.C7.336
KH2013:KH.C7.393	KH2013:KH.C7.393
KH2013:KH.C7.80	VARS/2
KH2013:KH.C7.160	FAM109B
KH2013:KH.C7.318	FAM122B
KH2013:KH.C7.532	KH2013:KH.C7.532
KH2013:KH.C7.715	VPS37C
KH2013:KH.C7.140	KH2013:KH.C7.140
KH2013:KH.C7.584	TLR5
KH2013:KH.C7.724	RYBP
KH2013:KH.C7.603	KH2013:KH.C7.603
KH2013:KH.C7.436	KH2013:KH.C7.436_DNAJC30
KH2013:KH.C7.110	AKT1S1
KH2013:KH.C7.658	KH2013:KH.C7.658
KH2013:KH.C7.29	UBXN10
KH2013:KH.C7.60	GGNBP2
KH2013:KH.C7.204	NDUFB5
KH2013:KH.C7.236	MRPL33
KH2013:KH.C7.240	Y55F3AM.10
KH2013:KH.C7.303	KH2013:KH.C7.303
KH2013:KH.C7.787	KH2013:KH.C7.787_SELP
KH2013:KH.C7.61	BSG25D
KH2013:KH.C7.634	KH2013:KH.C7.634
KH2013:KH.C7.750	KH2013:KH.C7.750_AIFM2
KH2013:KH.C7.619	OTUD3
KH2013:KH.C7.228	KH2013:KH.C7.228
KH2013:KH.C7.203	KH2013:KH.C7.203_ZGC:171731
KH2013:KH.C7.151	TNFRSF1A
KH2013:KH.C7.44	KH2013:KH.C7.44
KH2013:KH.C7.814	KH2013:KH.C7.814
KH2013:KH.C7.173	SLC7A14
KH2013:KH.C7.148	KH2013:KH.C7.148
KH2013:KH.C7.226	CAPZA1/2
KH2013:KH.C7.290	RP11-305M3.3
KH2013:KH.C7.390	KIAA1731
KH2013:KH.C7.617	KH2013:KH.C7.617
KH2013:KH.C7.576	NEC
KH2013:KH.C7.428	ANKRD53
KH2013:KH.C7.748	KH2013:KH.C7.748
KH2013:KH.C7.175	UBE4B
KH2013:KH.C7.254	ATRIP
KH2013:KH.C7.357	GCKR
KH2013:KH.C7.738	KH2013:KH.C7.738
KH2013:KH.C7.143	KH2013:KH.C7.143
KH2013:KH.C7.424	KH2013:KH.C7.424
KH2013:KH.C7.553	STK35
KH2013:KH.C7.712	DZIP1
KH2013:KH.C7.585	PPIE
KH2013:KH.C7.406	KH2013:KH.C7.406
KH2013:KH.C7.361	RCC1
KH2013:KH.C7.761	KH2013:KH.C7.761
KH2013:KH.C7.341	KH2013:KH.C7.341
KH2013:KH.C7.656	FAM38B
KH2013:KH.C7.652	KH2013:KH.C7.652
KH2013:KH.C7.142	GNS
KH2013:KH.C7.16	PUS1
KH2013:KH.C7.582	KH2013:KH.C7.582_SRM
KH2013:KH.C7.495	ARGLU1
KH2013:KH.C7.595	JAGN/1
KH2013:KH.C7.638	TAF6
KH2013:KH.C7.522	COX11
KH2013:KH.C7.276	FBXO42
KH2013:KH.C7.164	CD46
KH2013:KH.C7.169	HSD11B1L
KH2013:KH.C7.741	KH2013:KH.C7.741
KH2013:KH.C7.688	KH2013:KH.C7.688
KH2013:KH.C7.423	PREB
KH2013:KH.C7.674	KH2013:KH.C7.674
KH2013:KH.C7.766	TMEM38A
KH2013:KH.C7.719	TBCCD1
KH2013:KH.C7.57	C16ORF58
KH2013:KH.C7.686	ASPHD1
KH2013:KH.C7.302	PEX1
KH2013:KH.C7.601	ASPHD1/2
KH2013:KH.C7.657	IFB-1/2
KH2013:KH.C7.519	KH2013:KH.C7.519
KH2013:KH.C7.479	KH2013:KH.C7.479
KH2013:KH.C7.324	ROCK1/2
KH2013:KH.C7.529	MAPK15
KH2013:KH.C7.40	LRRK/2
KH2013:KH.C7.681	RAB34/36
KH2013:KH.C7.353	NSFL1C
KH2013:KH.C7.594	E23
KH2013:KH.C7.305	CENPI
KH2013:KH.C7.73	4930444P10RIK
KH2013:KH.C7.442	KH2013:KH.C7.442
KH2013:KH.C7.48	ITGB1BP1
KH2013:KH.C7.754	CCM2
KH2013:KH.C7.441	HOGA1
KH2013:KH.C7.665	PSMB4
KH2013:KH.C7.580	PFDN1
KH2013:KH.C7.8	TMEM111
KH2013:KH.C7.637	KH2013:KH.C7.637
KH2013:KH.C7.32	TMEM127
KH2013:KH.C7.549	KH2013:KH.C7.549
KH2013:KH.C7.527	ORC3
KH2013:KH.C7.118	DAZAP2
KH2013:KH.C7.314	MED30
KH2013:KH.C7.597	EIF4E2
KH2013:KH.C7.156	KH2013:KH.C7.156
KH2013:KH.C7.213	KH2013:KH.C7.213
KH2013:KH.C7.178	HECTD2
KH2013:KH.C7.775	TMEM104
KH2013:KH.C7.642	METTL15
KH2013:KH.C7.139	KH2013:KH.C7.139_SEC61G
KH2013:KH.C7.776	KH2013:KH.C7.776
KH2013:KH.C7.467	KH2013:KH.C7.467
KH2013:KH.C7.337	CDAN1
KH2013:KH.C7.641	FBXW11/7
KH2013:KH.C7.181	TIMMDC1
KH2013:KH.C7.535	C11H19ORF42
KH2013:KH.C7.516	C6ORF57
KH2013:KH.C7.313	PI4KA
KH2013:KH.C7.525	SKAP1/2
KH2013:KH.C7.37	KH2013:KH.C7.37_GPR84
KH2013:KH.C7.212	MCCC1
KH2013:KH.C7.572	LDB3
KH2013:KH.C7.498	ADRA1D
KH2013:KH.C7.4	SLC16A10
KH2013:KH.C7.692	KH2013:KH.C7.692
KH2013:KH.C7.465	KH2013:KH.C7.465_SULT6B1
KH2013:KH.C7.122	KH2013:KH.C7.122_SULT6B1
KH2013:KH.C7.157	KH2013:KH.C7.157_ID1/2/3/4
KH2013:KH.C7.443	KH2013:KH.C7.443
KH2013:KH.C7.31	CPSF3L
KH2013:KH.C7.269	Ci-R1CiGC09b24;
KH2013:KH.C7.610	KH2013:KH.C7.610_CPT1A
KH2013:KH.C7.376	C2ORF43
KH2013:KH.C7.807	KH2013:KH.C7.807
KH2013:KH.C7.805	KH2013:KH.C7.805_ID1/2/3/4
KH2013:KH.C7.90	SORBS1/2/3
KH2013:KH.C7.408	TMEM65
KH2013:KH.C7.530	ZGC:101765
KH2013:KH.C7.763	SAMD10/12
KH2013:KH.C7.250	KH2013:KH.C7.250_CUZD1
KH2013:KH.C7.299	OSBPL1A
KH2013:KH.C7.43	TFAP2C
KH2013:KH.C7.419	PPP1R8
KH2013:KH.C7.574	KIAA1009
KH2013:KH.C7.317	KH2013:KH.C7.317
KH2013:KH.C7.565	KH2013:KH.C7.565
KH2013:KH.C7.398	KH2013:KH.C7.398_SRC
KH2013:KH.C7.455	KH2013:KH.C7.455_JMJD5
KH2013:KH.C7.153	KH2013:KH.C7.153_FABP1/6
KH2013:KH.C7.651	KH2013:KH.C7.651
KH2013:KH.C7.394	KH2013:KH.C7.394_YES1
KH2013:KH.C7.286	TJAP1
KH2013:KH.C7.678	KH2013:KH.C7.678
KH2013:KH.C7.435	IFT52
KH2013:KH.C7.669	KH2013:KH.C7.669
KH2013:KH.C7.477	SNAPC4
KH2013:KH.C7.82	EIF3I
KH2013:KH.C7.2	FAM54A
KH2013:KH.C7.400	KH2013:KH.C7.400
KH2013:KH.C7.567	CCNK
KH2013:KH.C7.325	MAPRE1/2/3
KH2013:KH.C7.779	BSDC1
KH2013:KH.C7.5	DMD
KH2013:KH.C7.703	EYA/1/2/3/4
KH2013:KH.C7.591	KH2013:KH.C7.591
KH2013:KH.C7.267	ARFGAP1
KH2013:KH.C7.201	VPS41
KH2013:KH.C7.704	KH2013:KH.C7.704_ACP1
KH2013:KH.C7.301	2310011J03RIK
KH2013:KH.C7.508	CG34417
KH2013:KH.C7.190	TPT1
KH2013:KH.C7.183	SLU7
KH2013:KH.C7.222	SPAG16
KH2013:KH.C7.348	PLXNA1/2/3/4
KH2013:KH.C8.503	KH2013:KH.C8.503
KH2013:KH.C7.711	KH2013:KH.C7.711_DNAH7L
KH2013:KH.C8.915	CG33978
KH2013:KH.C8.345	MUC1/22
KH2013:KH.C8.672	KH2013:KH.C8.672_SBP1
KH2013:KH.C8.178	KH2013:KH.C8.178
KH2013:KH.C8.627	EBNA1BP2
KH2013:KH.C8.401	FAM183B
KH2013:KH.C8.491	KH2013:KH.C8.491_FRRS1
KH2013:KH.C8.355	FZR1
KH2013:KH.C8.168	KH2013:KH.C8.168_TRIM2
KH2013:KH.C8.620	KH2013:KH.C8.620
KH2013:KH.C8.701	SLC12A1/2/3
KH2013:KH.C8.277	KH2013:KH.C8.277
KH2013:KH.C8.175	HAND1/2
KH2013:KH.C8.310	UGCG
KH2013:KH.C8.381	SLC39A7
KH2013:KH.C8.27	NDUFA7
KH2013:KH.C8.583	DMRT2/3
KH2013:KH.C8.712	RAD23B
KH2013:KH.C8.532	CU856539.4
KH2013:KH.C8.633	ATP6V0B
KH2013:KH.C8.599	KH2013:KH.C8.599_ANPEP
KH2013:KH.C8.164	KH2013:KH.C8.164
KH2013:KH.C8.751	FREM1
KH2013:KH.C8.264	KH2013:KH.C8.264
KH2013:KH.C8.50	CADPS/2
KH2013:KH.C8.14	THOP1
KH2013:KH.C8.856	KH2013:KH.C8.856
KH2013:KH.C7.205	KH2013:KH.C7.205_ASB2
KH2013:KH.C8.221	KIF2A
KH2013:KH.C8.444	PLEKHG7
KH2013:KH.C8.749	KH2013:KH.C8.749
KH2013:KH.C8.537	KH2013:KH.C8.537_DCT
KH2013:KH.C8.333	KH2013:KH.C8.333
KH2013:KH.C8.505	DHCR24
KH2013:KH.C8.648	DFG5
KH2013:KH.C8.860	MRPL2
KH2013:KH.C8.493	PSMG4
KH2013:KH.C8.1	YKT6
KH2013:KH.C8.391	PKDCC
KH2013:KH.C8.803	KH2013:KH.C8.803_MFSD7
KH2013:KH.C8.759	KH2013:KH.C8.759
KH2013:KH.C8.785	KH2013:KH.C8.785
KH2013:KH.C8.402	PPHLN1
KH2013:KH.C8.284	PFKFB1/2/3/4
KH2013:KH.C8.795	KH2013:KH.C8.795
KH2013:KH.C8.664	PTPDC1
KH2013:KH.C8.558	KH2013:KH.C8.558_COCH
KH2013:KH.C8.139	PPIL1
KH2013:KH.C8.586	PTGES2
KH2013:KH.C8.425	RPIA
KH2013:KH.C8.393	BRCA2
KH2013:KH.C8.174	LGTN
KH2013:KH.C8.414	KH2013:KH.C8.414
KH2013:KH.C8.498	CRBN
KH2013:KH.C8.500	KH2013:KH.C8.500
KH2013:KH.C8.20	RPL38
KH2013:KH.C8.910	KH2013:KH.C8.910
KH2013:KH.C8.756	KH2013:KH.C8.756
KH2013:KH.C8.921	TMEM231
